datetime,temp,feelslike,dew,humidity,precip,snow,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,description,source,city,temp_range,heat_index,severity_score,month,season,day_of_week,is_weekend,health_risk_score
2024-09-11,72.5,72.4,57.4,61.4,0.0,0.0,1021.3,10.9,15.0,260.0,22.5,6.0,0.25,Clear conditions throughout the day.,fcst,Philadelphia,22.5,76.0934297068002,1.98,9.0,Fall,Wednesday,False,8.825062970680019
2024-09-12,73.6,73.5,59.6,64.2,0.0,0.0,1022.7,11.0,15.0,259.3,22.5,6.0,0.32,Clear conditions throughout the day.,fcst,Philadelphia,21.4,76.24969062550417,2.18,9.0,Fall,Thursday,False,9.024529062550418
2024-09-13,73.8,73.8,59.9,64.2,0.0,0.0,1022.5,23.5,15.0,256.1,22.1,6.0,0.35,Partly cloudy throughout the day.,fcst,Philadelphia,21.0,76.35879453257618,2.18,9.0,Fall,Friday,False,9.035439453257618
2024-09-14,73.1,73.2,60.1,65.7,0.008,0.0,1020.8,30.7,15.0,252.6,21.6,6.0,0.39,Partly cloudy throughout the day.,fcst,Philadelphia,18.60000000000001,75.81275705974898,2.2508,9.0,Fall,Saturday,True,9.060051305974898
2024-09-15,71.7,71.6,56.6,62.0,0.0,0.0,1026.1,18.6,15.0,228.1,19.6,8.0,0.42,Clear conditions throughout the day.,fcst,Philadelphia,18.200000000000003,75.79143006910013,3.03,9.0,Fall,Sunday,True,9.457743006910013
2024-09-16,68.2,68.2,51.5,57.4,0.091,0.0,1028.7,16.4,15.0,230.8,19.8,8.0,0.45,Clear conditions throughout the day.,fcst,Philadelphia,14.200000000000005,76.51689473750409,3.2691000000000003,9.0,Fall,Monday,False,9.52815287375041
2024-09-17,67.9,67.9,53.0,60.8,0.0,0.0,1026.4,74.4,15.0,197.9,17.1,7.0,0.5,Partly cloudy throughout the day.,fcst,Philadelphia,18.0,76.01236620276411,3.35,9.0,Fall,Tuesday,False,9.638036620276411
2024-09-18,68.7,68.7,59.9,73.8,0.091,0.0,1023.0,83.3,15.0,73.6,6.3,3.0,0.52,Partly cloudy throughout the day.,fcst,Philadelphia,12.800000000000004,72.54424296497632,2.0191,9.0,Fall,Wednesday,False,8.744520096497633
2024-09-19,74.0,73.8,59.5,63.7,0.028,0.0,1018.9,27.2,15.0,216.8,18.6,7.0,0.55,Partly cloudy throughout the day.,fcst,Philadelphia,21.59999999999999,76.5196369053003,2.6828,9.0,Fall,Thursday,False,9.36090729053003
2024-09-20,76.5,76.4,62.8,66.3,0.0,0.0,1016.8,85.0,15.0,193.0,16.7,7.0,0.59,Partly cloudy throughout the day.,fcst,Philadelphia,17.5,78.29151753792533,2.88,9.0,Fall,Friday,False,9.738591753792532
2024-09-21,77.6,77.2,59.6,56.9,0.236,0.0,1018.2,43.1,15.0,215.1,18.5,7.0,0.62,Becoming cloudy in the afternoon.,fcst,Philadelphia,18.0,79.21089628291604,2.8736,9.0,Fall,Saturday,True,9.556168028291603
2024-09-07,77.0,76.7,55.8,49.8,0.0,0.0,1017.7,2.8,10.0,299.4,25.8,10.0,0.15,Clear conditions throughout the day.,comb,Dallas,15.800000000000011,78.59450065840016,4.64,9.0,Fall,Saturday,True,10.170170065840017
2024-09-08,71.8,71.5,49.7,48.1,0.0,0.0,1018.4,3.9,10.1,298.4,25.7,9.0,0.19,Clear conditions throughout the day.,fcst,Dallas,21.9,76.96746827858391,3.52,9.0,Fall,Sunday,True,9.389866827858391
2024-09-09,71.5,70.9,47.8,46.3,0.0,0.0,1018.3,2.4,10.1,335.3,29.0,9.0,0.22,Clear conditions throughout the day.,fcst,Dallas,29.000000000000007,76.99827529792498,3.08,9.0,Fall,Monday,False,9.125867529792496
2024-09-10,75.8,75.8,56.2,51.8,0.008,0.0,1014.7,10.6,12.1,277.0,23.9,8.0,0.25,Clear conditions throughout the day.,fcst,Dallas,27.0,77.97466892905607,2.8308,9.0,Fall,Tuesday,False,9.263821292905606
2024-09-11,77.7,79.2,69.3,76.0,0.048,0.0,1010.5,40.0,15.0,139.6,11.9,5.0,0.25,Partly cloudy throughout the day.,fcst,Dallas,14.600000000000009,79.72627672230004,2.6648,9.0,Fall,Wednesday,False,9.997875672230004
2024-09-12,77.2,78.9,70.8,81.4,0.107,0.0,1008.7,41.5,12.4,191.1,16.4,6.0,0.32,Partly cloudy throughout the day.,fcst,Dallas,13.5,78.87581814854379,2.8207,9.0,Fall,Thursday,False,10.18363161485438
2024-09-13,79.4,81.9,70.8,76.2,0.008,0.0,1010.5,27.1,15.0,262.1,22.5,8.0,0.35,Partly cloudy throughout the day.,fcst,Dallas,17.10000000000001,82.60891734678391,2.8508,9.0,Fall,Friday,False,10.433201334678392
2024-09-14,81.3,84.7,71.7,73.9,0.465,0.0,1011.6,32.1,15.0,216.0,18.6,6.0,0.39,Partly cloudy throughout the day.,fcst,Dallas,17.0,85.88955222354902,2.4765,9.0,Fall,Saturday,True,10.419088722354902
2024-09-15,86.4,86.6,62.5,48.0,0.004,0.0,1011.6,6.0,15.0,261.8,22.7,8.0,0.42,Clear conditions throughout the day.,fcst,Dallas,21.60000000000001,87.90763297280004,2.8504,9.0,Fall,Sunday,True,10.158955297280006
2024-09-16,87.6,89.7,65.1,48.4,0.0,0.0,1011.6,16.2,15.0,257.9,22.4,8.0,0.45,Clear conditions throughout the day.,fcst,Dallas,17.900000000000006,89.83989858873599,3.79,9.0,Fall,Monday,False,10.8183498588736
2024-09-17,85.3,86.7,65.5,53.0,0.0,0.0,1012.4,54.6,14.9,222.4,19.0,7.0,0.5,Partly cloudy throughout the day.,fcst,Dallas,16.200000000000003,87.6796866172001,2.61,9.0,Fall,Tuesday,False,10.15126866172001
2024-09-18,86.3,87.1,63.7,48.5,0.0,0.0,1012.5,19.5,15.0,253.8,21.8,8.0,0.52,Clear conditions throughout the day.,fcst,Dallas,16.39999999999999,87.90395409392494,3.66,9.0,Fall,Wednesday,False,10.565495409392494
2024-09-19,87.5,88.8,64.0,47.6,0.0,0.0,1012.0,15.9,15.0,237.5,20.4,7.0,0.55,Clear conditions throughout the day.,fcst,Dallas,15.600000000000009,89.42436367030014,3.5,9.0,Fall,Thursday,False,10.608436367030016
2024-09-20,88.5,89.8,63.8,45.8,0.055,0.0,1012.1,2.1,15.0,252.1,21.6,8.0,0.59,Clear conditions throughout the day.,fcst,Dallas,16.200000000000003,90.3743098324002,3.6655,9.0,Fall,Friday,False,10.71622998324002
2024-09-21,89.1,90.1,62.7,42.5,0.0,0.0,1014.0,38.3,15.0,192.5,16.4,7.0,0.62,Becoming cloudy in the afternoon.,fcst,Dallas,13.299999999999995,90.18033949832508,3.61,9.0,Fall,Saturday,True,10.552283949832509
2024-09-07,78.1,78.9,65.9,68.2,0.0,0.0,1013.4,41.6,10.0,188.8,16.1,9.0,0.15,Clearing in the afternoon.,comb,Houston,18.09999999999999,80.093567148624,5.08,9.0,Fall,Saturday,True,11.4739167148624
2024-09-08,77.5,77.5,59.0,53.6,0.0,0.0,1015.4,21.8,10.1,249.1,21.3,8.0,0.19,Partly cloudy throughout the day.,fcst,Houston,16.900000000000006,79.0306725643001,3.79,9.0,Fall,Sunday,True,9.934507256430011
2024-09-09,78.0,78.9,60.6,55.3,0.052,0.0,1016.0,37.9,10.1,334.3,28.9,9.0,0.22,Partly cloudy throughout the day.,fcst,Houston,16.900000000000006,79.47613915170007,3.6352,9.0,Fall,Monday,False,9.957879515170006
2024-09-10,78.6,80.2,71.9,80.2,0.237,0.0,1012.8,78.9,12.1,213.0,18.3,6.0,0.25,Partly cloudy throughout the day with a chance of rain.,fcst,Houston,6.099999999999994,81.42413251094393,2.9937,9.0,Fall,Tuesday,False,10.543360651094392
2024-09-11,77.9,77.9,75.0,90.8,0.347,0.0,1008.5,84.1,8.5,15.7,1.4,0.0,0.25,Partly cloudy throughout the day with a chance of rain throughout the day.,fcst,Houston,3.0,80.26087898076408,2.0447,9.0,Fall,Wednesday,False,9.882675498076408
2024-09-12,79.5,82.5,74.3,84.4,0.177,0.0,1005.4,64.5,13.1,175.0,15.1,5.0,0.32,Partly cloudy throughout the day with a chance of rain throughout the day.,fcst,Houston,7.799999999999997,83.66288129909992,2.6777,9.0,Fall,Thursday,False,10.626266929909994
2024-09-13,81.2,86.1,74.9,81.8,0.118,0.0,1010.0,43.7,15.0,259.6,22.4,8.0,0.35,Partly cloudy throughout the day with a chance of rain.,fcst,Houston,11.299999999999995,87.26345320009595,2.7718,9.0,Fall,Friday,False,10.993677720009597
2024-09-14,82.3,88.2,75.7,80.7,0.072,0.0,1011.1,48.9,15.0,267.7,23.3,8.0,0.39,Partly cloudy throughout the day with storms possible.,fcst,Houston,11.199999999999989,89.71978706398097,2.6572000000000005,9.0,Fall,Saturday,True,11.116339106398096
2024-09-15,85.6,89.4,71.6,65.3,0.012,0.0,1011.8,20.3,15.0,262.8,22.7,8.0,0.42,Partly cloudy throughout the day with storms possible.,fcst,Houston,17.700000000000003,92.24808014352384,2.9012,9.0,Fall,Sunday,True,11.119291614352386
2024-09-16,84.9,88.1,69.6,61.7,0.024,0.0,1012.4,34.7,15.0,270.1,23.4,8.0,0.45,Partly cloudy throughout the day with storms possible.,fcst,Houston,15.900000000000006,89.60541747178894,3.1224,9.0,Fall,Monday,False,10.887062547178894
2024-09-17,83.1,85.9,70.5,67.2,0.059,0.0,1012.5,44.6,15.0,243.0,21.1,7.0,0.5,Partly cloudy throughout the day with storms possible.,fcst,Houston,12.400000000000006,87.83752388788409,2.8559,9.0,Fall,Tuesday,False,10.70291718878841
2024-09-18,82.0,85.2,72.8,74.4,0.161,0.0,1013.1,17.5,15.0,237.4,20.6,7.0,0.52,Clear conditions throughout the day with storms possible.,fcst,Houston,11.700000000000005,87.42956928560028,3.0761000000000003,9.0,Fall,Wednesday,False,11.031575328560027
2024-09-19,81.7,84.8,72.8,75.5,0.012,0.0,1012.8,40.4,14.1,191.5,16.6,7.0,0.55,Becoming cloudy in the afternoon with storms possible.,fcst,Houston,12.099999999999994,87.04292970632494,2.9912,9.0,Fall,Thursday,False,10.962648970632491
2024-09-20,83.4,86.7,71.8,70.1,0.276,0.0,1012.6,27.2,15.0,245.3,21.3,8.0,0.59,Partly cloudy throughout the day with storms possible.,fcst,Houston,15.5,89.23398241717588,3.0176000000000003,9.0,Fall,Friday,False,11.038735841717587
2024-09-21,84.9,87.3,69.1,61.3,0.0,0.0,1014.0,9.8,15.0,265.3,23.0,8.0,0.62,Clear conditions throughout the day with storms possible.,fcst,Houston,16.0,89.47849984590897,2.74,9.0,Fall,Saturday,True,10.627469984590896
2024-09-14,89.12923960266674,85.96669556289851,48.256331381484216,24.02611254623662,-0.0091688923520043,0.0,1008.8385846448832,8.75808422052128,14.762600996600115,255.45378175918356,22.12712835754722,9.235031803265574,0.4158877769966407,Clear conditions throughout the day.,fcst,Phoenix,21.83838135449066,85.81166925527236,3.0859206752874027,9.0,Fall,Saturday,True,9.40801657346332
2024-09-07,69.32516730109658,69.9744934244157,62.41759128671618,79.9566397442253,0.3910613123024125,0.0,1011.5070977783836,78.08162293748309,9.788955654728412,135.2809754573002,11.306794316218474,4.884471007693986,0.1408567518831124,Partly cloudy throughout the day with rain in the morning and afternoon.,comb,New York City,11.270657020974342,71.6805941350504,3.299826003508352,9.0,Fall,Saturday,True,9.612671755307517
2024-09-21,88.66333472742384,91.30014264728143,60.991149682917026,41.47970298415692,-0.0097840956713262,0.0,1013.548427248464,35.733808183515016,15.01466123285169,191.55343709374213,16.479376237686704,6.930923264275203,0.6111009482869021,Becoming cloudy in the afternoon.,fcst,Dallas,13.071051499126344,90.56878694219829,3.61513604364984,9.0,Fall,Saturday,True,10.457112010832995
2024-09-13,69.00295791086424,66.41521588420922,63.117590107697275,85.92138558143718,-0.0099405001865309,0.0,1008.8440749107808,41.66985587795901,15.09204600538282,273.50118125329095,23.43815420399856,9.112310892532506,0.3617625254409745,Partly cloudy throughout the day.,fcst,San Diego,3.881085615828149,68.11650466541047,3.3064881061198057,9.0,Fall,Friday,False,9.494497681674012
2024-09-09,95.320183696883,90.2150847821723,42.27854262699208,15.852613421448051,0.0038564873109003,0.0,1009.1731958764068,5.612001407505549,10.30792450079268,327.3471108307244,29.031600318500132,8.945326692405008,0.2275293322420251,Clear conditions throughout the day.,fcst,Phoenix,21.65756002578368,90.2154569394282,3.647220182931999,9.0,Fall,Monday,False,9.61923403181037
2024-09-18,85.41003929211941,87.95470088446628,64.46320745889611,48.97254808185996,-0.0103704556116469,0.0,1012.8106914235386,19.625278756303484,14.791740666562657,260.25655613928933,21.44747804746469,7.668348189844993,0.534659960049127,Clear conditions throughout the day.,fcst,Dallas,16.104746265387885,86.64059962520335,3.652073097970228,9.0,Fall,Wednesday,False,10.626716966898696
2024-09-10,74.8081162008745,76.86720252933355,58.54805517880699,52.01726467012231,0.0142987304423335,0.0,1014.1532610004726,7.768402732645555,12.024893303757814,277.2920793633339,25.358585212937538,8.143655818670902,0.2652936661531405,Clear conditions throughout the day.,fcst,Dallas,26.185817439600896,77.59939933387592,2.967383594457553,9.0,Fall,Tuesday,False,9.231187307768309
2024-09-20,86.4546789890124,83.84183262405065,34.28324610664155,15.988202181866292,0.0124629414274005,0.0,1007.6569110242456,94.7328385443308,15.140265246117764,177.10622469829238,15.37163867402601,6.055066368332536,0.6014899389997675,Cloudy skies throughout the day.,fcst,Phoenix,13.153350023948253,84.91784731191701,2.629976724791528,9.0,Fall,Friday,False,8.891865346998289
2024-09-17,85.21674996306652,85.29649528379261,64.10567415019126,53.45724970414373,-0.0005060077229397,0.0,1012.8698693342272,55.9964686948113,14.764103345134156,222.96810408541535,19.26797981893108,6.99652159196191,0.4719601120402115,Partly cloudy throughout the day.,fcst,Dallas,16.16591981035952,87.43244391073543,2.5531551703000845,9.0,Fall,Tuesday,False,10.28472309565446
2024-09-12,78.21087362468747,83.58628552121075,74.96141895618601,83.50780655966543,0.1720344521664026,0.0,1005.3411420712712,64.30601649012306,12.711915595085378,173.92694228411318,13.975924653855111,5.018654107186774,0.3193924091526171,Partly cloudy throughout the day with a chance of rain throughout the day.,fcst,Houston,8.075202768255393,83.64917035500046,2.6590577750298747,9.0,Fall,Thursday,False,10.627850676896788
2024-09-07,77.09552183587141,79.4054171281342,65.5837625366501,66.23901153469133,0.0084549269774824,0.0,1012.6807087680968,38.824756032503366,10.128037454646796,187.542078149756,16.52734172109,9.333659015411026,0.1597707972857341,Clearing in the afternoon.,comb,Houston,18.228387838447496,79.95871521915609,5.142877968262562,9.0,Fall,Saturday,True,11.40429061560335
2024-09-16,88.51908443543242,90.04680568266626,64.17643660903578,48.53720535790498,0.0045297159628941,0.0,1012.5419556817244,15.716070659609954,14.883154111875063,259.0025646093513,21.487029091957396,8.150954909005332,0.4600629860140353,Clear conditions throughout the day.,fcst,Dallas,17.891887752115792,90.2780116232112,3.7596755403979074,9.0,Fall,Monday,False,10.845588289467637
2024-09-18,78.16651609952739,77.49258362317572,48.7352304481903,39.85413186790792,0.0218010957569643,0.0,1017.1539285576384,7.777846630625186,14.86939539405116,208.78032640649047,17.83900088329804,6.871658406432648,0.5095664411109387,Clear conditions throughout the day.,fcst,Chicago,18.58217805722711,78.83503721213646,3.1594680772875767,9.0,Fall,Wednesday,False,9.029249695871886
2024-09-17,69.18303968367935,66.87410908081796,52.42059337978443,61.78061094452329,-0.0088689366328044,0.0,1026.0079122262791,71.939970215434,15.024819336474115,199.04168836559452,16.865674902309358,7.018345490353,0.4849709027232211,Partly cloudy throughout the day.,fcst,Philadelphia,17.671432638351614,75.03918230740793,3.24628938079854,9.0,Fall,Tuesday,False,9.655242149664518
2024-09-07,84.93509671834464,86.53864199242042,63.11616811579395,49.0519597653489,-0.0021349943233155,0.0,1008.6685372484447,8.654917443621859,10.000855442004564,264.03776033523354,22.89755271468853,9.1767886727587,0.1439586691370227,Clear conditions throughout the day.,comb,Los Angeles,29.252546646176924,86.17694374210586,2.5591403887235877,9.0,Fall,Saturday,True,10.06717192634106
2024-09-07,80.83771302084112,81.35305863308274,62.41938632413611,50.24104322601266,-0.0017923459507948,0.0,1013.5888446348164,9.045069529602388,10.206139455133115,275.2793238397012,24.376001942888827,9.173646620369052,0.1568413075199376,Clear conditions throughout the day.,comb,San Antonio,17.779638465060614,83.01503838515958,4.743803348303086,9.0,Fall,Saturday,True,10.57533023044286
2024-09-07,57.55925152729662,58.62177641853369,40.56742975666294,56.11354860708347,0.0017173913381808,0.0,1022.8396586091272,18.56231973422713,9.74180256536156,196.7187240209572,16.848756915911107,7.776033960064292,0.164802452362363,Clear conditions throughout the day.,comb,Chicago,12.656275855681796,84.92352390056807,4.175287346571074,9.0,Fall,Saturday,True,10.940410297090994
2024-09-11,81.41095031065564,83.09168868131677,69.6164292429614,73.40368337794249,0.0611243971215806,0.0,1009.6552054041784,53.616263225591,15.467619239127623,190.77024326807853,17.228051247621995,4.925275523035619,0.2520849561394698,Partly cloudy throughout the day.,fcst,San Antonio,11.19893626196022,83.96140740620102,2.833523016778631,9.0,Fall,Wednesday,False,10.434274720629928
2024-09-08,80.55409691988378,82.54535473869554,64.88844928416889,60.08781958411175,0.001130288726875,0.0,1008.8481046712392,30.37001510916702,9.50767697913579,244.5473572086207,21.374498812883413,7.83096576764268,0.17427655760778,Partly cloudy throughout the day.,fcst,San Diego,10.191431598222268,82.34555492009851,3.3037783911143213,9.0,Fall,Sunday,True,10.365742255780756
2024-09-11,70.06747208404188,69.01814514600753,62.35389143518082,83.20039166736954,0.0109509978513443,0.0,1006.954576950621,40.11142222447001,14.919846745533146,291.430777035744,24.31336869341261,9.095353044245526,0.2926394340616418,Partly cloudy throughout the day.,fcst,San Diego,6.067005181890238,69.46707914064413,3.567105247571092,9.0,Fall,Wednesday,False,9.691988429045754
2024-09-21,76.83978460230031,76.5170043188918,58.07355758678401,52.445634862034254,0.4419268947933875,0.0,1017.7184257254288,34.735484676568355,14.820463819422155,223.2931104259297,18.24168732088112,6.864779860828936,0.6060112774561367,Becoming cloudy in the afternoon.,fcst,New York City,12.119170393565946,78.16968518069729,2.654416587464478,9.0,Fall,Saturday,True,9.413361296685698
2024-09-20,83.80328491394215,85.44598572685585,67.61799671746763,64.90788386472721,0.0153975686513156,0.0,1012.6416960148224,21.8624883579831,15.01148095701894,266.248757145729,22.509785766328335,8.231750761880251,0.5791693863141673,Partly cloudy throughout the day.,fcst,San Antonio,22.461201481151527,87.44281549798578,3.621273094326445,9.0,Fall,Friday,False,11.041535560280195
2024-09-15,74.99366761022091,74.81749001641715,56.38130231933321,53.35685282372265,0.0065411713404219,0.0,1017.8198107431484,92.29259254049477,15.003880878292184,110.02839641564611,9.919112748208676,5.193088134177545,0.4145828895803068,Partly cloudy throughout the day.,fcst,Chicago,11.88912235966279,77.0470176359807,2.2334466246536127,9.0,Fall,Sunday,True,8.875760014861923
2024-09-12,65.71222910356293,66.6595687664386,60.13162418806472,85.77550648586544,-0.0064790445994415,0.0,1005.2871571529084,17.52842750966049,15.034390440957718,265.18094995727046,22.66220487776522,8.963208802621153,0.3082650731122082,Clear conditions throughout the day.,fcst,Los Angeles,15.93262873024478,68.63729959629858,3.3347899194079837,9.0,Fall,Thursday,False,9.67908436766144
2024-09-09,63.03275799857832,64.4792792603892,45.637849719304135,52.48954864347168,-0.0037388229601416,0.0,1021.1334687513996,1.596790032495432,10.15402063954626,306.20552704795546,26.65158042595796,6.811458144580945,0.2033905258134958,Clear conditions throughout the day.,fcst,Philadelphia,23.926880646166243,78.90354331549938,3.1275251059930596,9.0,Fall,Monday,False,9.568843235404383
2024-09-19,73.82303707236237,73.94828327764749,62.348966109007335,64.27293969966786,0.1867925075594248,0.0,1019.178977838189,61.45998546037318,15.170050799010635,188.6949208676905,17.429972169049517,6.882387933106774,0.5727692912088604,Partly cloudy throughout the day.,fcst,New York City,12.235196983894424,75.97662675465278,2.3365288649919087,9.0,Fall,Thursday,False,9.117156888526678
2024-09-09,75.91238994842877,75.96308890968109,51.665060215488104,43.831512961336166,-0.0018596864332476,0.0,1017.2145168751596,14.913708357246431,10.13238004487362,340.2729197151527,29.446244407629766,9.06724005532007,0.1922564562710235,Clear conditions throughout the day.,fcst,San Antonio,24.671423843495734,77.25333840802539,3.7596666022549687,9.0,Fall,Monday,False,9.525390563195833
2024-09-17,80.86347374162118,77.63646711759124,51.61710053403143,41.461195684710695,0.0019019263276341,0.0,1017.8128993127092,10.889264848671951,15.286993787403771,200.3336106556634,17.47268544398809,7.1270331094953905,0.491306255648762,Clear conditions throughout the day.,fcst,Chicago,15.67882566442836,80.60758190482099,3.71684277100173,9.0,Fall,Tuesday,False,9.558063352162112
2024-09-19,61.01370197480826,61.268012018596686,46.17530455208714,59.58279144499349,0.004218777170921,0.0,1012.9342851338412,5.089154847846499,14.638168052154397,257.11018239112286,22.869749372594793,8.99426777730063,0.5568289086437613,Clear conditions throughout the day.,fcst,Los Angeles,18.356201523922113,79.62184419278168,2.445226745567377,9.0,Fall,Thursday,False,9.37737726656126
2024-09-16,68.52041748840865,66.74977500139491,51.0659519601988,56.77695943180387,0.099600714799057,0.0,1029.585925681931,16.86744469296824,14.54846598562164,216.87628008765157,19.28932418767664,7.617191375486558,0.4680459133300777,Clear conditions throughout the day.,fcst,Philadelphia,13.89143159152896,77.37190403238584,3.365496833264725,9.0,Fall,Monday,False,9.44837116060231
2024-09-17,69.09814188568632,67.30812333883397,47.50039454840358,47.75420112577807,-0.0158942098262611,0.0,1008.8341476316236,15.419627988177124,14.926260044943623,244.7034004675712,20.90920835973533,8.101372427844119,0.5043303738303708,Clear conditions throughout the day.,fcst,San Jose,22.74619179439083,76.63520648442417,2.458429564284119,9.0,Fall,Tuesday,False,8.890519202852499
2024-09-18,68.99491874329432,68.23293141370306,60.45804969163087,72.29116285918168,0.0727386126651477,0.0,1022.6844517221588,83.67431203270341,15.067594740965196,68.86249639618461,6.038664961345964,2.69882246553579,0.5158624781249544,Partly cloudy throughout the day.,fcst,Philadelphia,13.145722219887856,72.38492888806093,2.100509724626066,9.0,Fall,Wednesday,False,8.709325761488588
2024-09-21,67.44541334566219,66.11338689960957,57.26002449742791,71.81349647878325,0.0082112577788722,0.0,1012.7900328278048,19.08356573178306,14.889643860448604,256.25306899144624,22.541714512591263,8.684109310561727,0.6191075858161003,Partly cloudy throughout the day.,fcst,San Diego,3.027333159214756,73.95474588784752,2.4447511831198963,9.0,Fall,Saturday,True,9.1217881449769
2024-09-09,70.0559758566844,70.25516194761404,49.67219325039974,53.07436991098422,0.0075668879374962,0.0,1019.4459214225238,1.7976393288470436,10.097904440446529,276.32772941108857,24.284623413939855,7.148811219091746,0.2368601014154387,Clear conditions throughout the day.,fcst,Chicago,21.476747063235088,77.26024845955153,2.9249441218465804,9.0,Fall,Monday,False,9.162763455456604
2024-09-18,64.1159613799037,62.35687412593703,44.15718145830103,49.83035513212755,0.0101606387347458,0.0,1012.809187687003,4.120631381283896,15.22228579734012,266.90299263418234,22.83288891151272,8.82321028492097,0.5081459890436698,Clear conditions throughout the day.,fcst,Los Angeles,19.25217192227366,78.41718287135807,2.17590552350512,9.0,Fall,Wednesday,False,9.285215363815656
